stop_id;stop_name;latitude;longitude;has_valid_coordinate
10005;Bahribaba;38.4152683626015;27.1276395272209;1
10007;Bahribaba;38.415144105211;27.1277200912719;1
10008;Bahribaba;38.4151871958719;27.1275666433932;1
10009;Bahribaba;38.415056;27.127667;1
10010;Bahribaba;38.4151;27.1275;1
10011;Bahribaba;38.415025;27.127564;1
10012;Bahribaba;38.415174494138;27.1272489250589;1
10013;Bahribaba;38.415048;27.127411;1
10014;Bahribaba;38.41497;27.127469;1
10015;Bahribaba;38.4149;27.1273;1
10016;Bahribaba;38.4148;27.1276;1
10019;Bahribaba;38.4154695809215;27.1270495656879;1
10021;Bahribaba;38.4156035734003;27.1270134583032;1
10022;Bahribaba;38.4154863086942;27.1267884624464;1
10030;Konak;38.4162181137466;27.1263209374252;1
10033;Çileme Mezarlığı;38.1418733899347;27.1880985580459;1
10034;Çileme Mezarlığı;38.1416473875796;27.1883185562836;1
10036;Konak;38.416466;27.127236;1
10037;Konak;38.416633;27.126987;1
10038;Konak;38.415688;27.126432;1
10039;Konak;38.415883;27.126331;1
10040;Konak;38.416022;27.126181;1
10041;Konak;38.416121;27.126002;1
10056;Fatih;38.1402342164442;27.196591496071;1
10057;Fatih;38.1398063442101;27.1960785538632;1
10058;Karakuyu Yolu;38.146886;27.184758;1
10059;Karakuyu Yolu;38.146728;27.184888;1
10083;Çileme Tepe Sokak;38.147828;27.181829;1
10084;Çileme Tepe Sokak;38.14792;27.181749;1
10085;Çileme Yolu;38.1308;27.234432;1
10086;Çileme Yolu;38.13083;27.23435;1
10102;İskele;38.4199;27.1279;1
10103;Belediye Sarayı;38.4214;27.1297;1
10104;Sosyal Sigortalar Kurumu;38.4252;27.1324;1
10106;Dokuz Eylül Rektörlük;38.4305;27.1359;1
10107;Dokuz Eylül Rektörlük;38.4319;27.1375;1
10108;Alsancak Devlet Hastanesi;38.4343926068025;27.1417883261712;1
10109;Alsancak Devlet Hastanesi;38.4344011194949;27.1422907678495;1
10110;Talatpaşa;38.4355826148228;27.144567309316;1
10111;Talatpaşa;38.4353;27.1442;1
10112;Halit Ziya;38.4261022304167;27.1350187376018;1
10117;Hisarönü;38.4224;27.1323;1
10119;Kavaflar;38.4224;27.1365;1
10121;Çankaya;38.42242;27.13935;1
10123;Basmane Ptt;38.4224005849569;27.1415003678137;1
10124;Çardak 2;38.4239945470502;27.1388195260945;1
10126;Borsa;38.4245;27.1346;1
10128;Çardak;38.424081;27.140708;1
10130;Şehit Fethibey;38.4228272009637;27.1320369028685;1
10131;Şehit Fethibey;38.4233164939576;27.1322943160597;1
10132;Şehit Fethibey;38.4235780062796;27.1324494318251;1
10133;Şehit Fethibey;38.4238023328373;27.1325734003002;1
10134;Fahrettin Altay Meydan 7;38.3967724385104;27.0702587354732;1
10135;Fahrettin Altay Meydan 6;38.3966510738632;27.0715272814495;1
10136;Şehit Fethibey;38.4240130194208;27.1326931003482;1
10145;Kız Lisesi;38.4132;27.1222;1
10146;Kız Lisesi;38.4132;27.1223;1
10147;Karataş Anadolu Lisesi;38.4106410673222;27.1211217131073;1
10148;Karataş Anadolu Lisesi;38.4107836048619;27.1214647332791;1
10149;Asansör;38.4095;27.1167;1
10150;Göztepe Depo;38.3988404529498;27.0801103220003;1
10151;Yalı;38.4094;27.1122;1
10152;Güzelyalı;38.3980994549583;27.0833149655536;1
10153;Mektupçu;38.4086;27.1098;1
10154;Faik Bey;38.3976404596285;27.0872034573886;1
10155;Mithatpaşa Mesleki ve Teknik Anadolu Lisesi;38.4073148163672;27.1073854307918;1
10156;Göztepe;38.3986878388497;27.0908266422076;1
10157;Karantina;38.4072;27.1042;1
10158;Vali Konağı;38.4009904868149;27.0932136302581;1
10160;Sadık Bey;38.4028944778768;27.0965494696669;1
10161;Köprü;38.4059;27.1003;1
10162;Köprü;38.4054782175979;27.0995685235213;1
10163;Sadık Bey;38.4032004798885;27.0966006104183;1
10164;Karantina;38.4070354792479;27.1041271474191;1
10165;Vali Konağı;38.4009;27.093;1
10166;Mithatpaşa Mesleki ve Teknik Anadolu Lisesi;38.4073735032102;27.1077982643837;1
10167;Göztepe;38.3986;27.0904;1
10168;Mektupçu;38.4084675067032;27.1098015426355;1
10169;Faik Bey;38.3977;27.0868;1
10170;Yalı;38.4091920244623;27.1126560573347;1
10171;Güzelyalı;38.3981;27.0836;1
10172;Asansör;38.4093785963829;27.1169701615779;1
10173;Göztepe Depo;38.3989;27.0798;1
10175;Adnan Saygun Sanat Merkezi;38.3988194495171;27.0775847005085;1
10177;Hava Hastanesi;38.3982;27.0732;1
10178;Adnan Saygun Sanat Merkezi;38.3985694286634;27.0762896924932;1
10182;Fahrettin Altay Meydan 5;38.3976380498994;27.0711215287053;1
10199;Adnan Saygun Sanat Merkezi;38.399787;27.077479;1
10207;Çileme Akar;38.1513127272012;27.1793000637158;1
10208;Çileme Akar;38.1511374833056;27.1793631530279;1
10209;Çileme Manav;38.153665986441;27.1795060838566;1
10210;İzmir Mesleki ve Teknik Anadolu Lisesi;38.4270783004504;27.1358567618648;1
10211;Çankaya;38.42352;27.13756;1
10212;Çileme Manav;38.1539057421194;27.1795910880089;1
10213;Çankaya;38.4235;27.1375;1
10214;Çileme Sera;38.157386;27.179847;1
10215;Çankaya;38.4232;27.1375;1
10216;Çileme Sera;38.1575155202192;27.1797966892749;1
10217;Çileme Ekin;38.1674558251685;27.1797682504079;1
10218;Çileme Ekin;38.1672745752133;27.1799081623241;1
10219;Tekeli Çiftlik;38.1725218590086;27.1790563350754;1
10220;Tekeli Çiftlik;38.172141362802;27.1790822472846;1
10221;Tekeli Efe;38.1739286111468;27.1829113959395;1
10222;Tekeli Efe;38.1738041003596;27.1827633468651;1
10223;Tekeli Yörük;38.176267862992;27.1834362358635;1
10224;Mezarlıkbaşı;38.4207;27.1372;1
10225;Mezarlıkbaşı;38.421;27.1371;1
10226;Kestelli;38.415294;27.134829;1
10227;Mezarlıkbaşı;38.420898;27.136995;1
10228;Koruluk;38.412691;27.131779;1
10229;Mezarlıkbaşı;38.420604622397;27.1369463317768;1
10230;Tekeli Yörük;38.1759341078102;27.1834912756434;1
10231;Kestelli;38.4156;27.1348;1
10232;Dumlupınar;38.183725657335;27.1861599055712;1
10233;Koruluk;38.4125;27.1313;1
10234;Tekeli İstasyon;38.1816525145437;27.1851200805547;1
10235;Koruluk;38.4123;27.1309;1
10236;Tekeli Esinti;38.1862511706026;27.1832963956444;1
10240;Kız Yurdu;38.41322;27.127212;1
10241;Kız Yurdu;38.412928;27.127281;1
10242;Etnografya Müzesi;38.4146;27.1289;1
10243;Tekeli Esinti;38.1863769265852;27.183560442632;1
10244;Tekeli Tarım;38.188609191805;27.1800693662833;1
10245;Tekeli Tarım;38.1885425388615;27.180259325616;1
10246;Bayramyeri;38.4085;27.1267;1
10247;Bayramyeri;38.4088;27.1267;1
10248;Altıntaş;38.407;27.124;1
10251;Altıntaş;38.4073;27.1241;1
10252;Üçyol Metro;38.4057005200398;27.1213004996243;1
10254;İzmir Spor;38.40452;27.119113;1
10255;Üçyol Metro;38.4059;27.1209;1
10257;İzmir Spor;38.4049;27.1194;1
10259;Şoförler Lokali;38.402542;27.114324;1
10260;Develi Mezarlık;38.2029070509682;27.1712015488002;1
10262;Şoförler Lokali;38.4024;27.1144;1
10263;Develi Mezarlık;38.2026655987724;27.1713082927595;1
10264;Develi Üçyol;38.2063413756537;27.170453314414;1
10265;Develi Üçyol;38.2062330381879;27.1707173920096;1
10267;Develi Cami;38.2057538260586;27.1680379301806;1
10268;Develi Cami;38.2059722216211;27.1680909347547;1
10269;Develi;38.2036882132163;27.1646484546193;1
10270;Hakimevleri;38.4008;27.0989;1
10271;Hakimevleri;38.4012;27.0988;1
10272;Susuzdede;38.3984;27.0951;1
10273;Susuz Dede;38.3982;27.0948;1
10274;Amerikan Koleji;38.3951;27.0922;1
10275;Amerikan Koleji;38.3949;27.0912;1
10276;Uğur Mumcu Parkı;38.402798;27.116099;1
10278;Palamutarası Giriş;38.0876815900799;27.226358736839;1
10280;Hıfzıssıhha;38.3929;27.0862;1
10281;Denizmen;38.393777;27.080654;1
10282;Çeşme;38.4015;27.1095;1
10283;Göztepe Stadı;38.3951;27.0761;1
10285;Hatay Çeşme;38.4017008347737;27.1093991979303;1
10286;Nokta;38.4014;27.1054;1
10287;Nokta;38.4015;27.1049;1
10289;Hıfzıssıhha;38.393188;27.085855;1
10290;Denizmen;38.3936;27.0806;1
10291;Palamutarası Giriş;38.0875684114498;27.2264911941414;1
10292;Göztepe Stadı;38.3949;27.0759;1
10293;Atatürk Eğtim ve Araştırma Hastanesi Hatay Ek Binası;38.4034095040425;27.1132335386852;1
10295;Murat Reis Cami;38.4050665074728;27.1137555330044;1
10298;Üçyol Aktarma;38.404;27.1183;1
10300;Üçyol Aktarma;38.4039;27.1181;1
10304;Üçyol Aktarma;38.4037;27.1178;1
10306;Üçyol Aktarma;38.4035;27.1176;1
10308;Üçyol Aktarma;38.4033;27.1173;1
10310;Üçyol Aktarma;38.403164;27.11718;1
10312;Üçyol Aktarma;38.403375;27.117118;1
10321;Kent Müzesi;38.4248;27.1385;1
10322;Kent Müzesi;38.4262805864553;27.1395457199318;1
10323;Montrö;38.4286006196084;27.1417003806003;1
10324;Montrö;38.4292578981576;27.1416493393907;1
10327;Lozan;38.431;27.1426;1
10329;Hocazade Cami;38.4332;27.1444;1
10330;Montrö;38.4287551138671;27.1415429407465;1
10332;Lozan;38.4311493154962;27.1424658443941;1
10333;Tekel;38.4357;27.1468;1
10336;Hocazade Cami;38.4337;27.1444;1
10338;Tekel;38.4357;27.1464;1
10349;Mürsel Paşa;38.42403;27.14544;1
10350;Mürsel Paşa;38.4242;27.1455;1
10353;Kültürpark;38.4269505935683;27.1416703523392;1
10356;Basmane Gar;38.4223;27.1448;1
10357;Basmane Gar;38.4224;27.1455;1
10358;Kemer;38.4224272156794;27.1489176747798;1
10359;Kemer 1;38.4221;27.1503;1
10361;Kemer 2;38.422;27.1506;1
10363;Eşref Paşa Hastanesi;38.4232498109165;27.1615336762721;1
10364;Ziya Gökalp Ortaokulu;38.4233006292295;27.162700273705;1
10365;Ziya Gökalp Ortaokulu;38.4232519166063;27.1631165563475;1
10366;Tepecik Doğum Hastanesi;38.4240006380928;27.1662002563712;1
10367;Tepecik Doğum Hastanesi;38.4239006380788;27.1663002563048;1
10368;Yenişehir PTT;38.424802;27.16915;1
10369;Yenişehir PTT;38.42475;27.170082;1
10370;Halkapınar İZSU;38.4256006571802;27.1734002200277;1
10371;Halkapınar İZSU;38.4256006589238;27.1742002166466;1
10384;Çayırlı Bahçe;38.425881779462;27.1474849119918;1
10385;Çayırlı Bahçe;38.4260106040352;27.147710328969;1
10386;Dispanser;38.4277055368482;27.1494676209314;1
10387;Kahramanlar Dispanser;38.4275982672484;27.1496536664018;1
10388;Mimar Sinan;38.43033;27.14862;1
10389;Mimar Sinan;38.43037;27.1489;1
10390;26 Ağustos Kapısı;38.4311563476191;27.1455559090753;1
10391;26 Ağustos Kapısı;38.4311711891991;27.1458355647583;1
10413;Alsancak Gar;38.438424;27.147495;1
10415;Alsancak Gar;38.438517;27.147629;1
10418;Alsancak Gar;38.4397815694922;27.1480513997909;1
10421;Tariş;38.4402;27.1508;1
10423;Tariş;38.44027;27.1508;1
10424;Liman;38.4403006349078;27.1499002673318;1
10425;Liman;38.4405;27.1556;1
10426;Umur Bey;38.4402;27.1577;1
10428;Aydibi;38.4396;27.1601;1
10430;Yaşar Üniversitesi;38.4391;27.1621;1
10449;Basın;38.43794;27.154178;1
10451;Umurbey Depolar;38.4353226371887;27.1549542636237;1
10453;İzelman;38.432203;27.155908;1
10454;Halkapınar Metro;38.4335016652769;27.1690442084261;1
10455;Halkapınar Metro;38.4334702864138;27.1688127893262;1
10456;Halkapınar Metro;38.4334106648265;27.1689332092689;1
10457;Halkapınar Metro;38.4334076656422;27.1692932077086;1
10458;Halkapınar Metro;38.4332946640396;27.168698210751;1
10459;Halkapınar Metro;38.4331476646444;27.1691032095599;1
10460;Halkapınar Metro;38.4332536648128;27.1690762092615;1
10462;Halkapınar Metro;38.433149;27.169282;1
10463;Halkapınar Metro;38.432924;27.169364;1
10464;Halkapınar Metro;38.433038;27.169396;1
10465;Eski Sümerbank;38.436391;27.158815;1
10467;Milli Eğitim Lojmanları;38.434892;27.157821;1
10469;Halkapınar Metro;38.433093;27.169763;1
10470;Halkapınar Metro;38.432826;27.16962;1
10471;Halkapınar Metro;38.432766;27.169153;1
10473;Halkapınar Metro;38.433106;27.168841;1
10491;Halkapınar 2;38.4354796669041;27.1679092055719;1
10492;Halkapınar 2;38.435487714442;27.1680118167861;1
10493;Halkapınar 2;38.4354568910615;27.1681321131845;1
10494;Halkapınar 2;38.4354694304269;27.1682512908849;1
10496;Halkapınar 2;38.4354977625539;27.168419277662;1
10502;Fahrettin Altay Meydan 8;38.3963975866901;27.069755385092;1
10503;Mehmetçik;38.39565;27.069415;1
10504;Fahrettin Altay;38.3872;27.073;1
10505;Ordu Pazarı;38.3925;27.0714;1
10506;Mehmetçik;38.3952004363086;27.0697007397607;1
10507;İkinci Oyak Sitesi;38.3899;27.0716;1
10512;Ordu Pazarı;38.393052;27.070934;1
10514;İkinci Oyak Sitesi;38.3895684323217;27.0713317383911;1
10517;Demokrasi Üniversitesi;38.3926004366173;27.0723007312033;1
10518;Demokrasi Üniversitesi;38.3932159020534;27.072046176132;1
10519;Sadettin Tezcan Özel Eğitim Meslek Okulu;38.3904004359054;27.0738007269445;1
10520;Sadettin Tezcan Özel Eğitim Meslek Okulu;38.3904004355767;27.0735007282388;1
10521;Esentepe Aile Hekimliği;38.3902;27.0756;1
10522;Esentepe Aile Hekimliği;38.3903;27.0756;1
10523;Esentepe Kültür Merkezi;38.3887004363713;27.0760007191375;1
10524;Esentepe Kültür Merkezi;38.3889;27.0761;1
10525;Öğretmenler ve Şeker Mevhibe Ortaokulu;38.3875718641562;27.0774552579097;1
10526;Öğretmenler ve Şeker Mevhibe Ortaokulu;38.3876004367889;27.0776007133461;1
10527;Orkide;38.3861;27.0772;1
10528;Orkide;38.3862;27.0783;1
10529;Gelinler;38.3864;27.0752;1
10530;Gelinler;38.3862;27.0759;1
10531;Esentepe Basket Sahası;38.3881011452439;27.0739999928069;1
10532;Esentepe Basket Sahası;38.3874754395142;27.0742477057097;1
10533;Çocuk parkı;38.3893;27.0721;1
10534;Çocuk parkı;38.3891946184317;27.0722533624632;1
10543;Fevzi Çakmak;38.3908;27.0696;1
10544;Fevzi Çakmak;38.3907;27.0696;1
10545;Oyak Sitesi Son Durak;38.3917;27.0676;1
10554;Vasıf Çınar;38.4302163394397;27.1407603953991;1
10559;Küçük Park;38.3701;27.0847;1
10561;Meşale;38.362144;27.084768;1
10562;Meşale;38.3623;27.0844;1
10563;Olimpiyat Köyü Giriş;38.366584;27.082767;1
10564;Olimpiyat Köyü Giriş;38.3663;27.0829;1
10565;Olimpiyat Köyü Çarşı;38.3712;27.0821;1
10566;Olimpiyat Köyü Çarşı;38.3711;27.0818;1
10567;Atletizm;38.3712;27.0833;1
10568;Atletizm;38.3712;27.0836;1
10569;Olimpiyat Köy Havuzu;38.3698004208747;27.0866006874934;1
10570;Olimpiyat Köy Havuzu;38.3699004209483;27.0865006878554;1
10571;Olimpiyat Köyü;38.3715476642075;27.0873942044947;1
10574;Ülkü Sineması;38.4184;27.1578;1
10575;Ülkü Sineması;38.4186;27.1578;1
10576;Gürçeşme;38.4162;27.1592;1
10577;Gürçeşme;38.4166;27.1591;1
10578;Gürçeşme Cami;38.4141;27.1607;1
10579;Gürçeşme Cami;38.414;27.1608;1
10580;İsmet Paşa Sağlık Ocağı;38.41078;27.159625;1
10581;İsmet Paşa Sağlık Ocağı;38.410443;27.159612;1
10582;İğdeli Kahve;38.4078;27.1568;1
10583;İğdeli Kahve;38.4078281681461;27.1570703640515;1
10584;Yeni Cami;38.4065;27.1544;1
10585;Yeni Cami;38.4068455778494;27.1550533573453;1
10586;Gürçeşme Karakol;38.4048;27.1521;1
10597;Beyazevler Sağlık Ocağı;38.3422;27.1399;1
10598;Beyazevler Sağlık Ocağı;38.3422;27.1401;1
10605;Mevlüt Aysun Özer İlkokulu;38.340100390642;27.1421444973157;1
10606;Mevlüt Aysun Özer İlkokulu;38.340300391432;27.1426004959519;1
10611;Osman Öksüz Parkı;38.4041841326068;27.1226436746712;1
10612;Osman Öksüz Parkı;38.4036;27.1234;1
10613;Üçyol Sevgi Yolu Parkı;38.4049845201492;27.1221704975702;1
10615;İller Bankası;38.4002;27.1272;1
10616;İller Bankası;38.40076;27.126867;1
10617;Elka;38.3978;27.1303;1
10618;Elka;38.3973;27.1315;1
10622;Ataköy Güven;38.089997071945;27.1807219473879;1
10623;Ataköy Güven;38.0898680741333;27.1801469438295;1
10625;Hasan Hüseyinler;38.392116;27.134438;1
10626;Hasan Hüseyinler;38.391845;27.134899;1
10628;Orcaner;38.386986;27.134977;1
10629;Orcaner;38.3868595021323;27.1344244842392;1
10630;Çitlenbik;38.3839;27.1351;1
10631;Çitlenbik;38.38229;27.134537;1
10632;Kaymakkuyu;38.3801914880761;27.1350074927496;1
10633;Kaymakkuyu;38.37826;27.134584;1
10634;Karabağlar Cumhuriyet Anadolu Lisesi;38.3762504791536;27.1350874979837;1
10635;Karabağlar Cumhuriyet Anadolu Lisesi;38.3733374720569;27.1347935027423;1
10636;Söğüt;38.3718;27.1356;1
10637;Kızılcık;38.3701;27.1356;1
10638;Kızılcık;38.369984;27.136067;1
10639;Paşa Köprüsü;38.367506;27.136315;1
10640;Paşa Köprüsü;38.3677794606275;27.1366665021718;1
10641;Karabağlar;38.3641584520837;27.1371085040153;1
10642;Karabağlar;38.3641114523702;27.1375615024853;1
10644;TRT;38.2543979628482;27.2578632288475;1
10645;TRT;38.2539999601629;27.2579022282073;1
10646;Selçuk Şehit Erol Olçok Anadolu Lisesi;37.9453054865283;27.3673040244104;1
10647;Selçuk Şehit Erol Olçok Anadolu Lisesi;37.9452190373149;27.3669527171122;1
10648;Torbalı Devlet Hastanesi;38.176774;27.358171;1
10649;Torbalı Devlet Hastanesi;38.176407;27.358611;1
10651;Sinem;38.3596;27.1363;1
10652;Sinem;38.3603;27.1371;1
10653;Gaziemir Semt Garajı;38.3570434322381;27.1347895169081;1
10654;Gaziemir Semt Garajı;38.3573027382889;27.1356215135284;1
10655;Emrez;38.3555;27.134;1
10656;Aktepe;38.3526;27.134;1
10657;Aktepe;38.3518;27.1334;1
10659;Altıncı Sanayi Kavşağı;38.3408;27.1331;1
10660;Ege Serbest Bölge;38.3372003790339;27.1340005213481;1
10661;Ege Serbest Bölge;38.3357233748464;27.1337755214688;1
10662;Leylak;38.3331;27.1348;1
10663;Leylak;38.3309;27.1352;1
10664;Ulaştırma;38.3297069277801;27.1359178766857;1
10665;Ulaştırma;38.3282;27.136;1
10666;Askeri Lojmanlar;38.3237;27.1371;1
10667;Gaziemir Alt Geçidi;38.3247;27.1366;1
10668;Kolej;38.3209003324454;27.13790049916;1
10669;Kolej;38.3209003324245;27.1376004999723;1
10670;Gaziemir İlçe Emniyet;38.3169;27.1406;1
10671;Gaziemir İlçe Emniyet;38.3167;27.1404;1
10672;Sarnıç Alt Geçidi;38.3128003069398;27.1426004775462;1
10673;Sarnıç Alt Geçidi;38.3113944930973;27.1421253867396;1
10674;Emlak Bankası Evleri;38.3087;27.1426;1
10675;Emlak Bankası Evleri;38.309092;27.142331;1
10676;Seçkinler Sitesi;38.3061;27.1418;1
10677;Seçkinler Sitesi;38.3061;27.1415;1
10678;Gaziemir Aktarma Merkezi;38.3572635095458;27.1355617015984;1
10679;Akçay;38.310871;27.142586;1
10681;Tarım Kooperatifi;37.963707;27.37308;1
10682;Tarım Kooperatifi;37.96348;27.373373;1
10685;Ürkmez Kumsal;38.0773256543153;26.9399799075885;1
10686;Ürkmez Kumsal;38.0770971585809;26.940125537737;1
10687;Havalimanı;38.2953711136189;27.1403641747395;1
10689;Egeay;38.0676178520438;27.4242959443097;1
10690;Egeay;38.068226002953;27.4252546122246;1
10691;Şehit Jandarma Uzman Çavuş Hüseyin Tosun;38.228769;27.268161;1
10692;Şehit Jandarma Uzman Çavuş Hüseyin Tosun;38.228302;27.267604;1
10693;Gümüşsuyu Orman Kampı;38.0778859671418;26.9752697389722;1
10694;Gümüşsuyu Orman Kampı;38.077566;26.975715;1
10695;Görece Fidanlık;38.273866;27.132956;1
10700;Zeytinlik;38.270374;27.133213;1
10701;Dokuz Eylül;38.26473;27.132012;1
10703;Menderes sanayi;38.24781416561;27.1336136024526;1
10704;Dokuz Eylül;38.264704;27.132348;1
10705;Ahmet Necdet Sezer;38.2807;27.1335;1
10706;Ahmet Necdet Sezer;38.28234;27.134183;1
10707;Kışlalı;38.29;27.1377;1
10708;Kışlalı;38.290125;27.137942;1
10709;Boncuk;38.28637;27.136094;1
10710;Boncuk;38.2861;27.1364;1
10711;Menderes Park;38.260475;27.130151;1
10712;Menderes Park;38.261;27.1303;1
10713;Menderes Anadolu Lisesi;38.2589001288729;27.1303003556631;1
10714;Menderes Anadolu Lisesi;38.2583072100165;27.1305608252013;1
10715;Menderes Sağlık Ocağı;38.2569;27.1307;1
10716;Kereste Fabrikası;38.094205;27.406394;1
10717;Sümerbank;38.2544;27.1308;1
10718;Sümerbank;38.2546;27.1309;1
10719;Menderes Belediyesi;38.2521;27.1325;1
10720;Menderes Belediyesi;38.251729;27.134173;1
10721;Menderes Ziraat Odası;38.249563;27.132929;1
10722;Cüneytbey Cami;38.25000009066;27.1340003109437;1
10725;Kereste Fabrikası;38.093574;27.406054;1
10726;Menderes Sanayi;38.2477251645045;27.1337566012356;1
10727;Kolej;38.111266;27.410312;1
10728;Kolej;38.111599;27.410557;1
10729;Çırpı Konutlar;38.1728;27.4959;1
10730;Çırpı Konutlar;38.173;27.4959;1
10731;Görece Çıkış;38.2877852259425;27.1357724443328;1
10732;Görece Çıkış;38.2874922253195;27.1351554448516;1
10733;Fevzi Çakmak;38.28887;27.13416;1
10734;Fevzi Çakmak;38.28887;27.13404;1
10735;Görece Muhtarlık;38.29049;27.13274;1
10736;Görece Muhtarlık;38.290083;27.132387;1
10737;Görece Trafo;38.29121;27.13;1
10738;Görece Trafo;38.29116;27.12996;1
10739;Görece Alışveriş Merkezi;38.28995;27.12754;1
10740;Görece Alışveriş Merkezi;38.28984;27.12721;1
10741;Görece Cami;38.28798;27.1255;1
10742;Görece Cami;38.287749;27.125579;1
10743;Görece Sağlık Ocağı;38.286449;27.122682;1
10744;Görece Sağlık Ocağı;38.286319;27.122869;1
10745;Görece Spor Salonu;38.28311;27.12219;1
10746;Görece Spor Salonu;38.28314;27.12231;1
10747;Görece Son Durak;38.27872;27.123941;1
10748;Görece Son Durak;38.278678;27.12395;1
10749;Develi Çıkış;38.199938;27.162943;1
10750;Develi Çıkış;38.200297;27.163001;1
10751;Tarım Ürünleri Deposu;38.017663;27.438791;1
10752;Tarım Ürünleri Deposu;38.01761;27.439206;1
10753;Altınordu Tesisleri;38.0485860618088;27.4379349775055;1
10754;Altınordu Tesisleri;38.048608;27.438298;1
10755;Görece Park;38.2775601985028;27.1259904338097;1
10756;Görece Park;38.2775402222022;27.1264692453008;1
10757;Görece Giriş;38.276473;27.129806;1
10758;Görece Giriş;38.27651;27.12999;1
10759;Çamlık;38.2801825267887;27.2000033636792;1
10762;Havalimanı;38.2948062470656;27.1413974491732;1
10775;Kısık Sanayi Estim;38.2790001531539;27.1953003214989;1
10776;Dizdarlar;38.2808;27.2083;1
10777;Dizdarlar;38.2801;27.2092;1
10779;Gişeler;38.2768;27.2156;1
10780;Ayçiçeği;38.2727110980867;27.2301732716549;1
10781;Barbaros;38.2502900964267;27.130700316801;1
10782;Barbaros;38.2502940968812;27.1303893172516;1
10783;Ayçiçeği;38.27195;27.231867;1
10784;Gişeler;38.2768001290784;27.2165002914028;1
10785;Soğutma Fabrikası;38.2809;27.2039;1
10786;Yeşilköy;38.269586;27.238007;1
10787;Yeşilköy;38.269338;27.237935;1
10788;Mersinli Kahve Cami;38.2659540986399;27.2429675048966;1
10789;Mersinli Kahve Cami;38.2661;27.2423;1
10791;Oğlananası;38.2633000314169;27.2450002474577;1
10792;Ayrancılar Gölet;38.2566999812974;27.2544002333941;1
10793;Ayrancılar Gölet;38.256431979672;27.2542672330181;1
10794;Türkmenköy Jandarma;38.2499990684172;27.2646821721624;1
10795;Türkmenköy Jandarma;38.2500417270388;27.2639986467982;1
10796;Üç Pınarlar;38.2478353168808;27.2676365197435;1
10797;Üç Pınarlar;38.2477230143541;27.2675013560352;1
10798;Emlakçılar;38.2459;27.2703;1
10799;Emlakçılar;38.2459858929199;27.2694982142353;1
10800;Egekent 4 Kavşak;38.2422;27.2736;1
10801;Egekent 4 Kavşak;38.242699865602;27.2728002090047;1
10802;Ayrancılar Mezarlık;38.2403;27.2759;1
10803;Ayrancılar Mezarlık;38.2395998387178;27.2763002043027;1
10804;Havuzlu;38.2363;27.2889;1
10806;Sekseninci Yıl Cumhuriyet Parkı;38.2385;27.2792;1
10807;Sekseninci Yıl Cumhuriyet Parkı;38.238;27.2804;1
10808;Ayrancılar Petrol Ofisi;38.2378;27.2831;1
10809;Ayrancılar Petrol Ofisi;38.237327;27.284178;1
10810;Tevfik Fikret;38.235;27.2909;1
10812;Bahçelievler;38.2338095466779;27.2926124032636;1
10813;Bahçelievler;38.2325;27.294;1
10814;Ayrancılar Un Fabrikası;38.2303997384484;27.2982001996466;1
10815;Ayrancılar Un Fabrikası;38.2300997361695;27.2981001990514;1
10816;Selviler;38.2281997143586;27.3025001993509;1
10817;Selviler;38.2277997106298;27.3028001989226;1
10818;Ventola;38.2266;27.3056;1
10819;Ventola;38.22666;27.305161;1
10820;Yazıbaşı;38.224;27.3111;1
10821;Yazıbaşı;38.2238;27.3109;1
10822;Aksan;38.2223;27.3144;1
10823;Aksan;38.222;27.3145;1
10824;Oğlananası;38.2631380300147;27.2454932469471;1
10825;Havuzlu;38.2353947893073;27.289931202756;1
10826;Namet;38.22;27.3191;1
10827;Namet;38.2194506136115;27.3195472025398;1
10828;Beşyol;38.2174605884829;27.3240772051513;1
10829;Beşyol;38.2167895808899;27.325012205321;1
10830;Kuşçuburun Karayolları;38.2159165691491;27.3273012071062;1
10831;Kuşçuburun Karayolları;38.2156505667039;27.327315206687;1
10832;Kuşcuburun Barbaros Ortaokulu;38.2151895600404;27.3287672080403;1
10833;Kuşcuburun Barbaros Ortaokulu.;38.2145995533842;27.3295002081554;1
10834;Yüksek Kahve;38.2142605483128;27.3306422093154;1
10835;Yüksek Kahve;38.2134;27.3315;1
10838;Beşevler Çeşme;38.209822;27.33533;1
10839;Beşevler Çeşme;38.2096574975963;27.3350582086182;1
10840;Reysaş;38.2046744432757;27.3387072060698;1
10841;Reysaş;38.2057414556496;27.3376002060278;1
10842;Camel;38.1937;27.3458;1
10843;Camel;38.1938;27.3455;1
10844;Temel;38.1912;27.3476;1
10845;Temel;38.191;27.3474;1
10846;Çapak Yolu;38.1877552468106;27.3516871983363;1
10847;Çapak Yolu;38.1875;27.3514;1
10848;Çetineller Otel;38.1853;27.3529;1
10849;Çetineller Otel;38.18537;27.35248;1
10852;Torbalı Ticaret Odası;38.1797411549956;27.3550201868406;1
10853;Torbalı Ticaret Odası;38.1794151518319;27.3549131856656;1
10860;Torbalı Garajı;38.1464;27.3668;1
10862;Elif;38.1514;27.3664;1
10864;Torbalı Galeri;38.1485;27.3669;1
10865;Otel;38.1430227104638;27.3671621002148;1
10866;Torbalı Garajı;38.14638;27.366503;1
10867;Şehit Uzman Çavuş Mehmet Onur Özbent;38.1372;27.3704;1
10868;Otel;38.1418;27.3681;1
