stop_id,stop_name,route_count
40016,Buca Belediye Sarayı,17
40087,Buca Belediye Şantiye,7
40094,Buca Belediye Şantiye,5
40037,Buca Devlet Hastanesi,11
40038,Buca Devlet Hastanesi,7
40040,Buca Devlet Hastanesi,4
40733,Buca Devlet Hastanesi,7
40734,Buca Devlet Hastanesi,7
40077,Buca Diyaliz Merkezi,4
40759,Buca Doğum Evi,2
40760,Buca Doğum Evi,2
40067,Buca Eski Mezarlık,7
40080,Buca Eski Mezarlık,5
40025,Buca Heykel,12
40851,Buca Kooperatif Meydan,4
40852,Buca Kooperatif Meydan,4
11859,Buca Köprüsü,2
11860,Buca Köprüsü,2
41305,Buca Oyak Sitesi,2
41307,Buca Oyak Sitesi,2
40737,Buca Sağlık Ocağı,17
40738,Buca Sağlık Ocağı,17
40022,Buca Sosyal Güvenlik Kurumu,11
40024,Buca Sosyal Güvenlik Kurumu,2
40508,Buca Tenis Kulübü,3
40509,Buca Tenis Kulübü,3
41311,Buca Toki Girişi,6
41312,Buca Toki Girişi,6
40524,Buca Tütün İhracatçıları Birliği İlkokulu,2
41401,Buca Tütün İhracatçıları Birliği İlkokulu,2
40013,Buca Vergi Dairesi,17
40014,Buca Vergi Dairesi,17
40739,Buca Üçkuyular Meydan,15
40742,Buca Üçkuyular Meydan,12
40744,Buca Üçkuyular Meydan,2
40644,Buca İlçe Halk Kütüphanesi,6
40645,Buca İlçe Halk Kütüphanesi,6
30165,Bulvar,5
30166,Bulvar,5
30179,Burak Reis,3
22840,Burmalı Çeşme,2
14639,Buruncuk,4
14640,Buruncuk,4
15152,Buruncuk Kirazlar,4
15153,Buruncuk Kirazlar,4
23831,Buruncuk İ.Ö,2
10875,Bölge Trafik,6
10880,Bölge Trafik,6
30335,Bölge Trafik,5
30336,Bölge Trafik,5
30137,Bölge İdare Mahkemesi,16
30138,Bölge İdare Mahkemesi,9
32150,Bölge İstasyonu,5
32153,Bölge İstasyonu,2
31245,Bülbül,4
31246,Bülbül,4
11708,Bülbüldere Yol Ayrımı,3
11709,Bülbüldere Yol Ayrımı,3
22836,Bülent Ecevit Meydanı,2
31276,Büyük Park,4
20977,Büyük Çiğli Anadolu Lisesi,6
20978,Büyük Çiğli Anadolu Lisesi,6
21122,Büyük Çiğli Mezarlık,10
21123,Büyük Çiğli Mezarlık,10
14937,Büyükavulcuk,9
14938,Büyükavulcuk,9
12877,Büyükşehir Kurs Merkezi,7
12878,Büyükşehir Kurs Merkezi,7
20599,Camcı,2
20600,Camcı,2
50071,Camcı,11
50126,Camcı,11
10842,Camel,6
10843,Camel,6
31125,Cami,3
31126,Cami,3
32352,Cami,4
32353,Cami,4
23431,Camikebir Caddesi,3
23432,Camikebir Caddesi,3
30504,Caner,2
11752,Canlı Kahveler,7
11761,Canlı Kahveler,7
11753,Canlı Park,7
11760,Canlı Park,7
11764,Canlı Çıkış,8
11765,Canlı Çıkış,8
11788,Canlı Çınar,8
11789,Canlı Çınar,8
21530,Cansu Sitesi,5
21531,Cansu Sitesi,5
31487,Cem Bakioğlu Lisesi,2
31488,Cem Bakioğlu Lisesi,2
20547,Cemal Gürsel İlköğretim Okulu,3
21824,Cemalettin Asku,2
13748,Cembekler,2
13749,Cembekler,2
50101,Cemevi,5
50104,Cemevi,5
20457,Cemil Atlas İlköğretim Okulu,3
20458,Cemil Atlas İlköğretim Okulu,3
24144,Cemsultan,3
24145,Cemsultan,2
31082,Cengizhan Son Durak,8
31070,Cengizhan Yetmiş Beşinci Yıl Lisesi,4
31071,Cengizhan Yetmiş Beşinci Yıl Lisesi,4
12789,Cennetçeşme Beyazıt Cami,4
12790,Cennetçeşme Beyazıt Cami,5
21532,Centaş,4
21534,Centaş 2 Sitesi,4
21535,Centaş 2 Sitesi,4
21533,Centaş Sitesi,4
12605,Cevdet Güçlüer İlkokulu,5
13276,Cumaovası Aktarma Merkezi,4
13277,Cumaovası Aktarma Merkezi,2
13281,Cumaovası Aktarma Merkezi,2
30761,Cumhuriyet,8
30762,Cumhuriyet,8
24038,Cumhuriyet Lisesi,3
24039,Cumhuriyet Lisesi,3
11825,Cumhuriyet Mahallesi  Merkez,2
11826,Cumhuriyet Mahallesi Hastane,2
11827,Cumhuriyet Mahallesi Hastane,2
11824,Cumhuriyet Mahallesi Merkez,2
21353,Cumhuriyet Mahallesi Muhtarlığı,3
21354,Cumhuriyet Mahallesi Muhtarlığı,3
20678,Cumhuriyet Mahallesi Trafo,4
20679,Cumhuriyet Mahallesi Trafo,3
20680,Cumhuriyet Mahallesi Üçyol,3
20681,Cumhuriyet Mahallesi Üçyol,2
14687,Cumhuriyet Ortaokulu,3
14688,Cumhuriyet Ortaokulu,3
40619,Cumhuriyet Parkı,4
40620,Cumhuriyet Parkı,4
11840,Cumhuriyet Sanayi,2
11843,Cumhuriyet Sanayi,2
40822,Cumhuriyet Sitesi,4
40827,Cumhuriyet Sitesi,4
10722,Cüneytbey Cami,8
11368,DEÜ Torbalı Meslek Yüksekokulu,3
11056,DSİ Kamp,4
11061,DSİ Kamp,4
31189,Dalgın,2
31190,Dalgın,2
50103,Damlar,5
50106,Damlar,5
20672,Daryol,3
20673,Daryol,3
13680,Dağ Evleri,2
13681,Dağ Evleri,2
20795,Dede,2
20796,Dede,2
11747,Dede Dağı,6
11748,Dede Dağı,6
30974,Dede Fırını,6
30983,Dede Fırını,6
20065,Dedebaşı,12
20068,Dedebaşı,12
11210,Defne,3
11211,Defne,3
12305,Defne,4
12306,Defne,4
21769,Defne,2
21770,Defne,2
30060,Defne,2
30067,Defne,2
12863,Demirci,3
12864,Demirci,3
20428,Demirci,7
30751,Demirci,2
30752,Demirci,2
41073,Demirci Köy,2
14677,Demircili,3
14678,Demircili,3
14721,Demircili Giriş,3
14722,Demircili Giriş,3
14679,Demircili Trafo,3
14680,Demircili Trafo,3
14675,Demircili Yol Ayrımı,3
14676,Demircili Yol Ayrımı,3
14723,Demircili Çiftlik,3
14724,Demircili Çiftlik,3
14725,Demircili Çıkış,3
14726,Demircili Çıkış,3
22785,Demirkent,3
22788,Demirkent,3
12720,Demirkıran,4
12723,Demirkıran,4
30678,Demirler,5
30679,Demirler,5
30791,Demirli Çay,2
30792,Demirli Çay,2
16458,Demiryolu,3
16459,Demiryolu,3
23394,Demokrasi Meydanı,3
40735,Demokrasi Meydanı,7
40736,Demokrasi Meydanı,7
10517,Demokrasi Üniversitesi,3
10518,Demokrasi Üniversitesi,3
20749,Denge Koleji,2
50210,Deniz Müzesi,4
10281,Denizmen,5
10290,Denizmen,4
31360,Depo,6
12674,Dere,2
12677,Dere,2
14659,Derebaşı,3
14660,Derebaşı,3
14661,Derebaşı Zeytin,3
14662,Derebaşı Zeytin,3
13130,Dereköy,3
13331,Dereköy,3
13334,Dereköy Kavşak,4
13335,Dereköy Kavşak,4
10948,Dereköy Yol Ayrımı,5
10949,Dereköy Yol Ayrımı,5
10952,Dereköy Yolu,2
10953,Dereköy Yolu,2
13329,Dereköy İlkokulu,3
13330,Dereköy İlkokulu,3
20887,Dereyolu,4
22975,Desen,3
22976,Desen,3
12808,Destan Aksoy Parkı,3
12811,Destan Aksoy Parkı,3
10269,Develi,2
11301,Develi,2
10267,Develi Cami,2
10268,Develi Cami,2
10968,Develi Yolu,3
10969,Develi Yolu,3
52039,Değirmen,2
52040,Değirmen,2
16005,Değirmenönü,3
16006,Değirmenönü,3
22834,Dikili Hastane,2
23278,Dikili Liman,2
22838,Dikili Lise,2
22830,Dikili Sahil,2
22842,Dikili Terminal,2
22832,Dikili Çocuk Bahçesi,2
12488,Dilek,2
12489,Dilek,2
41154,Dilek,4
41155,Dilek,4
50639,Dilek,9
50640,Dilek,9
40418,Dirayet Süren İlkokulu,4
40419,Dirayet Süren İlkokulu,4
10386,Dispanser,2
30187,Dispanser,3
30204,Dispanser,3
20658,Dizdar Cami,2
20659,Dizdar Cami,2
10776,Dizdarlar,5
10777,Dizdarlar,5
12918,Doktorlar Sitesi,2
12919,Doktorlar Sitesi,2
10701,Dokuz Eylül,2
10704,Dokuz Eylül,2
13234,Dokuz Eylül,5
50022,Dokuz Eylül,18
50023,Dokuz Eylül,18
50186,Dokuz Eylül Deniz Bilimleri,3
50187,Dokuz Eylül Deniz Bilimleri,2
20157,Dokuz Eylül Dispanser,21
40035,Dokuz Eylül Eğitim Fakültesi,10
40036,Dokuz Eylül Eğitim Fakültesi,10
50020,Dokuz Eylül Hastanesi İstasyon,21
50021,Dokuz Eylül Hastanesi İstasyon,19
10106,Dokuz Eylül Rektörlük,7
10107,Dokuz Eylül Rektörlük,3
40522,Dokuz Eylül Öğrenci Yurdu,3
40523,Dokuz Eylül Öğrenci Yurdu,3
30789,Dolmuş Garajı,3
30790,Dolmuş Garajı,4
12997,Dolmuşçular,3
22407,Donat Kent,4
31493,Doruk,2
31494,Doruk,2
20660,Dostlar,2
20661,Dostlar,2
30725,Dostlar,2
30726,Dostlar,2
30378,Dostlar Sitesi,3
30379,Dostlar Sitesi,3
20494,Dostluk,5
20495,Dostluk,5
14663,Doyranlı,3
14664,Doyranlı,3
15148,Doyranlı Fidanlık,3
15149,Doyranlı Fidanlık,3
15150,Doyranlı Lale Bahçesi,3
15151,Doyranlı Lale Bahçesi,3
31932,Doğa,2
31933,Doğa,2
22047,Doğa Koleji,3
23695,Doğakan Güngör Parkı,2
23696,Doğakan Güngör Parkı,2
21941,Doğakent,4
21942,Doğakent,4
21961,Doğal Kent,4
21962,Doğal Kent,4
51952,Doğan,4
22074,Doğan Çingil,2
22075,Doğan Çingil,2
10879,Doğanay,6
10884,Doğanay,6
11101,Doğanbey,4
11102,Doğanbey,4
11560,Doğanbey Muhtarlık,4
11561,Doğanbey Muhtarlık,4
13542,Doğanbey Payamlı,4
13545,Doğanbey Payamlı,4
11092,Doğanbey Çıkış,4
11099,Doğanbey Çıkış,4
13836,Doğancılar,2
30619,Doğanlar Hurdacılar Sitesi Cami,2
30620,Doğanlar Hurdacılar Sitesi Cami,2
30630,Doğanlar Pazaryeri,2
30631,Doğanlar Pazaryeri,2
20469,Doğançay,3
20470,Doğançay,3
23618,Doğançay Aile Sağlığı Merkezi,3
23619,Doğançay Aile Sağlığı Merkezi,3
24647,Doğançay Köprü,4
24648,Doğançay Köprü,4
20467,Doğançay Meydan,4
20468,Doğançay Meydan,4
20463,Doğançay Mezarlık,3
20464,Doğançay Mezarlık,3
20459,Doğançay Viyadüğü,3
20460,Doğançay Viyadüğü,3
32279,Dr. Behçet Uz Rekreasyon Alanı,2
32280,Dr. Behçet Uz Rekreasyon Alanı,2
21662,Duman,3
21663,Duman,3
10232,Dumlupınar,3
11251,Dumlupınar,3
32428,Dumlupınar,6
12676,Durallar İlkokulu,2
12679,Durallar İlkokulu,2
31064,Durmuş Yaşar İlköğretim Okulu,4
31065,Durmuş Yaşar İlköğretim Okulu,4
50152,Duygu,5
50651,Dyo Kampı,3
50660,Dyo Kampı,3
31471,Dördüncü Sanayi,5
30340,Dördüncü Sanayi Kavşağı,5
30341,Dördüncü Sanayi Kavşağı,5
11947,Dörtyol,2
20729,Dörtyol,2
20730,Dörtyol,2
31239,Dörtyol,3
31240,Dörtyol,3
40530,Dörtyol,3
40531,Dörtyol,3
50616,Dörtyol,4
50617,Dörtyol,4
31101,Dümbüllü,5
31102,Dümbüllü,5
23133,Dündarlı,2
23134,Dündarlı,2
23798,Dündarlı Giriş,2
23799,Dündarlı Giriş,2
24211,Dündarlı Çiftlik,2
24212,Dündarlı Çiftlik,2
23901,Dündarlı Çıkış,2
23902,Dündarlı Çıkış,2
20895,Düzyol,2
20896,Düzyol,2
21256,Düğüm,2
21257,Düğüm,2
12042,Düğün Salonu,3
12043,Düğün Salonu,3
23616,Düğün Salonu,4
23617,Düğün Salonu,4
24264,Düğün Salonu,5
24379,Düğün Salonu,5
21552,EGEKENT-2-SON DURAK,4
20779,Eczane,2
20780,Eczane,2
50083,Eczane,10
50086,Eczane,10
11643,Efeler,2
11648,Efeler,2
30042,Efes,4
10956,Ege,5
10957,Ege,5
21528,Ege,4
21529,Ege,4
21632,Ege,2
21633,Ege,2
30048,Ege Endüstri,3
30055,Ege Endüstri,3
11313,Ege Koop. İş Merkezi,2
10660,Ege Serbest Bölge,17
10661,Ege Serbest Bölge,16
30255,Ege Üniversitesi Hastanesi,7
30272,Ege Üniversitesi Hastanesi,3
20067,Ege Üniversitesi Karşıyaka Sağlık Yerleşkesi,12
32475,Ege Üniversitesi Öğrenci Köyü,8
32476,Ege Üniversitesi Öğrenci Köyü,8
21399,Egekent 2,7
23255,Egekent 2 Koruluk,2
23256,Egekent 2 Koruluk,2
22537,Egekent 2 Pazaryeri,3
22538,Egekent 2 Pazaryeri,3
22524,Egekent 2 Sağlık Ocağı,2
22525,Egekent 2 Sağlık Ocağı,2
23257,Egekent 2 İstiklal,2
23258,Egekent 2 İstiklal,2
11319,Egekent 4,2
11316,Egekent 4 2 Nolu Sağlık Ocağı,2
11314,Egekent 4 Giriş,2
11367,Egekent 4 Işık,2
10800,Egekent 4 Kavşak,5
10801,Egekent 4 Kavşak,6
11369,Egekent 4 Mavi,2
22170,Egekent Aktarma Merkezi,2
22171,Egekent Aktarma Merkezi,2
22172,Egekent Aktarma Merkezi,2
22173,Egekent Aktarma Merkezi,3
22174,Egekent Aktarma Merkezi,3
20999,Egekent Cami,3
21000,Egekent Cami,4
20965,Egekent Dispanser,6
20966,Egekent Dispanser,6
20997,Egekent Park,3
20998,Egekent Park,3
20987,Egekent Postane,3
20988,Egekent Postane,3
20991,Egekent Trafo,3
20992,Egekent Trafo,3
20971,Egekent Üçyol,2
20972,Egekent Üçyol,2
50566,Egeli,2
50567,Egeli,2
20042,Egem,12
20043,Egem,7
30036,Egemenlik,8
30041,Egemenlik,9
30536,Egemenlik,2
12433,Egzozcu,6
12434,Egzozcu,6
21581,Ekin Koleji,5
21582,Ekin Koleji,5
14691,Ekin Pazarı,3
14692,Ekin Pazarı,3
51979,Ekoköy,6
50172,Ekonomi Üniversitesi,4
11744,Ekoten,3
11745,Ekoten,3
13535,Eksen Deresi,4
13536,Eksen Deresi,4
10862,Elif,3
11545,Elif,3
30607,Elif,3
30608,Elif,3
50093,Elif,7
50096,Elif,7
11768,Elifli,8
11769,Elifli,8
15456,Elifli Sera,8
15457,Elifli Sera,8
30772,Elit Koleji,2
30773,Elit Koleji,2
20731,Elit Sitesi,2
20732,Elit Sitesi,2
10617,Elka,11
10618,Elka,10
20439,Ellinci Yıl İlkokulu,3
20440,Ellinci Yıl İlkokulu,3
20451,Emek,6
20452,Emek,6
40853,Emek,3
40854,Emek,3
41402,Emek,3
41403,Emek,3
12293,Emek Sitesi,3
12294,Emek Sitesi,3
31415,Emek Sitesi,2
31416,Emek Sitesi,2
21758,Emiralem Üçyol,3
21759,Emiralem Üçyol,3
10674,Emlak Bankası Evleri,9
10675,Emlak Bankası Evleri,9
10798,Emlakçılar,6
10799,Emlakçılar,6
50591,Emniyet,12
50592,Emniyet,12
31310,Emniyet Lojmanları,2
31311,Emniyet Lojmanları,2
10655,Emrez,14
50184,Engelliler Eğitim Merkezi,2
50185,Engelliler Eğitim Merkezi,2
11602,Engelsiz Yaşam Parkı,16
11603,Engelsiz Yaşam Parkı,16
40217,Ensar Cami,3
40218,Ensar Cami,3
31472,Erez,5
14004,Ergenli Giriş,2
14005,Ergenli Giriş,2
14006,Ergenli Meydan,2
14007,Ergenli Meydan,2
14008,Ergenli Çıkış,2
14009,Ergenli Çıkış,2
16637,Ergenli Şantiye,2
16638,Ergenli Şantiye,2
13659,Erguvan,2
13660,Erguvan,2
40387,Erguvan,2
40388,Erguvan,2
12939,Erol Özdil,5
22999,Eroğlu,6
23002,Eroğlu,7
11539,Ertuğrul Cami,4
11540,Ertuğrul Cami,4
14953,Ertuğrulköy,8
14954,Ertuğrulköy,8
30903,Erze,2
30904,Erze,2
31292,Erzene Muhtarlık,5
13164,Esbaş,4
13162,Esbaş Otopark,2
50441,Esentepe,6
50442,Esentepe,6
10521,Esentepe Aile Hekimliği,3
10522,Esentepe Aile Hekimliği,3
10531,Esentepe Basket Sahası,3
10532,Esentepe Basket Sahası,3
41102,Esentepe Gazi Engin Çiftçioğlu İlkokulu,2
41103,Esentepe Gazi Engin Çiftçioğlu İlkokulu,2
10523,Esentepe Kültür Merkezi,3
10524,Esentepe Kültür Merkezi,3
30559,Eser,3
30560,Eser,3
40309,Eshot Ağır Bakım Tesisleri,2
40310,Eshot Ağır Bakım Tesisleri,2
20995,Eshotçular Sitesi,3
20996,Eshotçular Sitesi,3
21129,Eshotçular Sitesi,10
21130,Eshotçular Sitesi,10
41156,Eski Bahçe,2
41157,Eski Bahçe,2
24076,Eski Belediye,4
40070,Eski Mezarlık,12
40081,Eski Mezarlık,3
51569,Eski Mordoğan,2
51570,Eski Mordoğan,2
50590,Eski Pazar Yeri,12
20097,Eski Sinema,14
20098,Eski Sinema,14
40252,Eski Sinema,5
40251,Eski Sinema 2,5
20793,Eski Son Durak,3
20794,Eski Son Durak,3
40877,Eski Son Durak,3
40878,Eski Son Durak,3
21388,Eski Yol,9
21389,Eski Yol,9
12226,Eskiizmir İlkokulu,4
12227,Eskiizmir İlkokulu,4
30053,Etap,3
32311,Etap 1,3
32312,Etap 1,3
12408,Etiler,2
12411,Etiler,2
10242,Etnografya Müzesi,6
40505,Evka 1 Ceşme,5
40652,Evka 1 Pazaryeri,4
40504,Evka 1 Çeşme,5
40488,Evka 1 İtfaiye,5
40503,Evka 1 İtfaiye,5
20797,Evka 2 Manzara,2
20798,Evka 2 Manzara,2
20789,Evka 2 Merkez Cami,2
20790,Evka 2 Merkez Cami,2
20785,Evka 2 Postane,2
20786,Evka 2 Postane,2
20799,Evka 2 Son Durak,2
20783,Evka 2 Telekom,2
20784,Evka 2 Telekom,2
31502,Evka 3,2
31770,Evka 3 Aktarma Merkezi,2
31771,Evka 3 Aktarma Merkezi,4
31773,Evka 3 Aktarma Merkezi,4
31774,Evka 3 Aktarma Merkezi,2
31775,Evka 3 Aktarma Merkezi,2
31776,Evka 3 Aktarma Merkezi,2
31777,Evka 3 Aktarma Merkezi,2
31778,Evka 3 Aktarma Merkezi,7
31779,Evka 3 Aktarma Merkezi,2
31361,Evka 4 Depo,6
31364,Evka 4 Muhtarlık,7
31365,Evka 4 Muhtarlık,6
31370,Evka 4 Son Durak,6
32372,Evka 4 İş Merkezi,6
21063,Evka 5 Cumhuriyet,3
21064,Evka 5 Cumhuriyet,3
21053,Evka 5 Park,3
21054,Evka 5 Park,3
21061,Evka 5 İş Merkezi,3
20836,Evka 6,7
12926,Evka 7,2
12927,Evka 7,2
12928,Evka 7 Son Durak,2
40653,Evka-1 Pazaryeri,4
31478,Evka-3 Parkı,2
31479,Evka-3 Parkı,2
31368,Evka-4 Anaokulu,6
31369,Evka-4 Anaokulu,6
11671,Evliya Çelebi,5
11672,Evliya Çelebi,5
30022,Evrenesoğlu Ortaokulu,8
30023,Evrenesoğlu Ortaokulu,8
12912,Evrensel Sitesi,2
12913,Evrensel Sitesi,2
14300,Eylül,16
14301,Eylül,16
32462,Eylül,5
40780,Eylül,2
40781,Eylül,2
21193,Eyüp Sitesi,4
21194,Eyüp Sitesi,4
40512,Eyüp Sultan Cami,3
40513,Eyüp Sultan Cami,3
11621,Eğerci Dörtyol,2
11626,Eğerci Dörtyol,2
11619,Eğerci Eski Okul,2
11624,Eğerci Eski Okul,2
11635,Eğerci Kabristan,2
11640,Eğerci Kabristan,2
11633,Eğerci Kahveler,2
11637,Eğerci Kara Selviler,2
11638,Eğerci Kara Selviler,2
11642,Eğerci Kara Selviler,2
11645,Eğerci Üçyol,2
11650,Eğerci Üçyol,2
11625,Eğerci İlkokulu,2
11630,Eğerci İlkokulu,2
20083,Eğitim Gönüllüleri,20
20084,Eğitim Gönüllüleri,20
51577,Eğlenhoca,2
51578,Eğlenhoca,2
22987,Eğrigöl,3
22988,Eğrigöl,3
10363,Eşref Paşa Hastanesi,18
12057,Eşrefpaşa,14
12058,Eşrefpaşa,20
12059,Eşrefpaşa,4
12060,Eşrefpaşa,5
12061,Eşrefpaşa,5
22759,Fabrika,5
22762,Fabrika,5
23937,Fabrika,2
23938,Fabrika,2
30352,Fabrika,3
30641,Fabrika,3
30642,Fabrika,3
40103,Fabrika,5
40104,Fabrika,5
50333,Fabrika,3
50334,Fabrika,3
21711,Fabrikalar,3
21714,Fabrikalar,3
24159,Fabrikalar,2
24160,Fabrikalar,2
24216,Fabrikalar,2
24217,Fabrikalar,2
41209,Fabrikalar 1,3
41212,Fabrikalar 1,3
24545,Fabrikalar 2,2
41211,Fabrikalar 2,3
41214,Fabrikalar 2,3
41229,Fabrikalar 3,3
41230,Fabrikalar 3,3
10504,Fahrettin Altay,7
51933,Fahrettin Altay Aktarma Merkezi,2
51939,Fahrettin Altay Aktarma Merkezi,2
51951,Fahrettin Altay Aktarma Merkezi,2
50007,Fahrettin Altay Meydan 2,14
51826,Fahrettin Altay Meydan 3,7
10182,Fahrettin Altay Meydan 5,13
10135,Fahrettin Altay Meydan 6,5
10134,Fahrettin Altay Meydan 7,4
10502,Fahrettin Altay Meydan 8,4
50004,Fahrettin Altay Meydan 9,31
20761,Fakir Baykurt Parkı,2
20762,Fakir Baykurt Parkı,2
40577,Fakülte,4
40578,Fakülte,4
21971,Fatih,4
21972,Fatih,4
40763,Fatih,2
12009,Fatih Cami,2
12010,Fatih Cami,2
31015,Fatih Cami,3
31016,Fatih Cami,3
32258,Fatih Cami,2
32259,Fatih Cami,2
13250,Fatih Sultan Mehmet Teknik ve Endüstri Meslek Lisesi,4
13251,Fatih Sultan Mehmet Teknik ve Endüstri Meslek Lisesi,4
11662,Fatih İlkokulu,2
21650,Fatma Koşay İlköğretim Okulu,3
21651,Fatma Koşay İlköğretim Okulu,3
40057,Fatma Saygın Anadolu Lisesi,5
40058,Fatma Saygın Anadolu Lisesi,5
40898,Fen Edebiyat,6
51821,Fen Fakültesi,3
51822,Fen Fakültesi,3
24050,Fen İşleri,2
23982,Fener,2
23983,Fener,2
11949,Ferahlı,2
11364,Fesleğen,2
11365,Fesleğen,2
13938,Fesleğen,2
13939,Fesleğen,2
15535,Fesleğen,11
15536,Fesleğen,11
16470,Festival,2
16471,Festival,2
21370,Fevzi Çakmak,3
21371,Fevzi Çakmak,3
24054,Fevzipaşa Stadı,2
24055,Fevzipaşa Stadı,2
11476,Fidan,4
11477,Fidan,4
12331,Fidan,4
12334,Fidan,4
16170,Fidanlık,2
16171,Fidanlık,2
50091,Fidanlık,7
50094,Fidanlık,7
50852,Fidanlık,10
50853,Fidanlık,10
22624,Fidelya,4
22625,Fidelya,4
30645,Fincancılar,3
30646,Fincancılar,3
13940,Firuze,2
13941,Firuze,2
32346,Fizik Tedavi ve Rehabilitasyon,10
20368,Flamingo Sitesi,3
20369,Flamingo Sitesi,3
20366,Flamingo Sitesi 2,3
20367,Flamingo Sitesi 2,3
21617,Florya,3
21618,Florya,3
52439,Florya,8
52440,Florya,8
22052,Fotoğraf Müzesi,3
22053,Fotoğraf Müzesi,3
21889,Foça Stad,2
21890,Foça Stad,2
21947,Foça Şahin Tepesi,4
21948,Foça Şahin Tepesi,4
14655,Frezya,3
14656,Frezya,3
14601,Fuar İzmir,2
14602,Fuar İzmir,3
11594,Fulya,16
11595,Fulya,16
13656,Fulya,2
13671,Fulya,2
15435,Fulya,9
11770,Furunlu Tulumba,8
11771,Furunlu Tulumba,8
11774,Furunlu Yedikavak,8
11775,Furunlu Yedikavak,8
11772,Furunlu Yolu,7
11773,Furunlu Yolu,7
40263,Fırat,2
40264,Fırat,2
11078,Fırın,4
11085,Fırın,4
20701,Fırın,2
20702,Fırın,3
21668,Fırın,3
21669,Fırın,3
40177,Fırın,2
40178,Fırın,2
50335,Fırın,3
50336,Fırın,3
40301,Galericiler Sitesi,4
40302,Galericiler Sitesi,4
41162,Gardenya,2
41163,Gardenya,2
11911,Gayretiye Cami,2
11912,Gayretiye Cami,2
31306,Gayrettepe Cami,2
31307,Gayrettepe Cami,2
22739,Gazeteci Hasan Tahsin,3
22742,Gazeteci Hasan Tahsin,3
22230,Gazeteci Çetin Altan Anadolu Ticaret Lisesi,7
12995,Gazeteler,3
12996,Gazeteler,3
31389,Gazi,3
31390,Gazi,3
11953,Gazi Caddesi,2
11954,Gazi Caddesi,2
22513,Gazi Mah  Toki Evleri,3
22514,Gazi Mah  Toki Evleri,3
21955,Gazi Mustafa Kemal,4
21956,Gazi Mustafa Kemal,4
21655,Gazi Toki Yol Ayrımı,2
21656,Gazi Toki Yol Ayrımı,2
10678,Gaziemir Aktarma Merkezi,8
10667,Gaziemir Alt Geçidi,10
13009,Gaziemir Belediye Şantiye,2
13010,Gaziemir Belediye Şantiye,2
12881,Gaziemir Belediyesi,7
12882,Gaziemir Belediyesi,7
12893,Gaziemir Belediyesi Spor Tesisi,5
12883,Gaziemir Merkez Cami,7
12884,Gaziemir Merkez Cami,7
12879,Gaziemir PTT,8
12880,Gaziemir PTT,8
10653,Gaziemir Semt Garajı,14
10654,Gaziemir Semt Garajı,7
12886,Gaziemir Trafo,7
12891,Gaziemir Trafo,7
12946,Gaziemir İMKB Mesleki ve Teknik Anadolu Lisesi,7
12947,Gaziemir İMKB Mesleki ve Teknik Anadolu Lisesi,2
10670,Gaziemir İlçe Emniyet,10
10671,Gaziemir İlçe Emniyet,10
16372,Gaziemir Şantiye,2
16373,Gaziemir Şantiye,2
12889,Gazikent Muhtarlık,5
11917,Gazozcu,2
11918,Gazozcu,2
23265,Gediz,2
23266,Gediz,2
10529,Gelinler,3
10530,Gelinler,3
22404,Gencelli,4
23977,Gencelli,4
14625,Genceroğlu Parkı,2
21678,Genç,2
21679,Genç,2
14949,Gereli,9
14950,Gereli,9
21801,Gerenköy Atatürk,2
21802,Gerenköy Atatürk,2
21721,Gerenköy Bahçe,2
21722,Gerenköy Bahçe,2
21799,Gerenköy Bakkal,2
21800,Gerenköy Bakkal,2
21838,Gerenköy Dörtyol,2
23969,Gerenköy Dörtyol,2
21493,Gerenköy Fabrika,2
21494,Gerenköy Fabrika,2
24620,Gerenköy Meydan,2
24621,Gerenköy Meydan,2
21793,Gerenköy Mezarlık,2
21794,Gerenköy Mezarlık,2
21778,Gerenköy Son Durak,2
24619,Gerenköy Son Durak,2
21805,Gerenköy Çam,2
21806,Gerenköy Çam,2
21803,Gerenköy Çeşme,2
21804,Gerenköy Çeşme,2
21795,Gerenköy Üçyol,2
21796,Gerenköy Üçyol,2
21797,Gerenköy İlkokulu,2
21798,Gerenköy İlkokulu,2
21565,Geri Gönderme Merkezi,2
51762,Germiyan,2
14947,Gerçekli,9
14948,Gerçekli,9
20676,Geçit,4
20677,Geçit,3
20205,Geçit 1,18
20206,Geçit 1,18
20203,Geçit 2,18
20204,Geçit 2,18
20207,Girne Bulvarı,18
20208,Girne Bulvarı,18
20482,Girne Konutları,14
20483,Girne Konutları,20
20486,Girne Pazaryeri,8
20487,Girne Pazaryeri,8
10779,Gişeler,5
10784,Gişeler,5
50601,Golf,4
50602,Golf,4
13634,Gonca,2
13635,Gonca,2
11020,Grand Efe,2
11023,Grand Efe,2
23349,Gurbet,2
23350,Gurbet,2
11214,Gurbet Tepe,3
11215,Gurbet Tepe,3
22366,Gökbaş,2
22367,Gökbaş,2
40366,Gökkuşağı,2
20753,Göknar,3
20754,Göknar,3
11032,Göksu,2
11037,Göksu,2
40355,Göksu,3
40356,Göksu,3
52041,Göksu,2
52042,Göksu,2
41372,Göksu Parkı,2
40361,Göksu Pazaryeri,2
40362,Göksu Pazaryeri,2
14665,Gökçen,3
14666,Gökçen,3
11260,Gölcükler  Adnan Ocay Ortaokulu,11
11261,Gölcükler Adnan Ocay Ortaokulu,11
